16273 12
 18.628 -74.2028 -2.26999e-07 0.000120628 3.74092e-05 2.39127e-05 4.43902e-05 7.62383e-05 -1.43489e-07 -7.44794e-12 -1.43481e-07 -6.96788e-05
 18.632 -74.2026 -2.27015e-07 0.000120634 3.74059e-05 2.39172e-05 4.43931e-05 7.62406e-05 -1.43494e-07 -7.44861e-12 -1.43487e-07 -6.96781e-05
 18.636 -74.2025 -2.27032e-07 0.000120639 3.74026e-05 2.39217e-05 4.43959e-05 7.62428e-05 -1.43499e-07 -7.44929e-12 -1.43492e-07 -6.96773e-05
 18.64 -74.2023 -2.27048e-07 0.000120644 3.73993e-05 2.39262e-05 4.43988e-05 7.62451e-05 -1.43504e-07 -7.44996e-12 -1.43497e-07 -6.96766e-05
 18.644 -74.2022 -2.27064e-07 0.000120649 3.73961e-05 2.39307e-05 4.44017e-05 7.62474e-05 -1.43509e-07 -7.45063e-12 -1.43502e-07 -6.96759e-05
 18.648 -74.202 -2.2708e-07 0.000120654 3.73928e-05 2.39352e-05 4.44045e-05 7.62496e-05 -1.43514e-07 -7.45131e-12 -1.43507e-07 -6.96752e-05
 18.652 -74.2019 -2.27096e-07 0.000120659 3.73895e-05 2.39397e-05 4.44074e-05 7.62519e-05 -1.43519e-07 -7.45198e-12 -1.43512e-07 -6.96744e-05
 18.656 -74.2017 -2.27113e-07 0.000120664 3.73863e-05 2.39442e-05 4.44103e-05 7.62542e-05 -1.43524e-07 -7.45266e-12 -1.43517e-07 -6.96737e-05
 18.66 -74.2016 -2.27129e-07 0.00012067 3.7383e-05 2.39486e-05 4.44131e-05 7.62564e-05 -1.43529e-07 -7.45333e-12 -1.43522e-07 -6.9673e-05
 18.664 -74.2014 -2.27145e-07 0.000120675 3.73797e-05 2.39531e-05 4.4416e-05 7.62587e-05 -1.43534e-07 -7.454e-12 -1.43527e-07 -6.96722e-05
 18.668 -74.2013 -2.27161e-07 0.00012068 3.73764e-05 2.39576e-05 4.44189e-05 7.6261e-05 -1.43539e-07 -7.45468e-12 -1.43532e-07 -6.96715e-05
 18.672 -74.2011 -2.27178e-07 0.000120685 3.73732e-05 2.39621e-05 4.44217e-05 7.62632e-05 -1.43544e-07 -7.45535e-12 -1.43537e-07 -6.96708e-05
 18.676 -74.201 -2.27194e-07 0.00012069 3.73699e-05 2.39666e-05 4.44246e-05 7.62655e-05 -1.43549e-07 -7.45603e-12 -1.43542e-07 -6.96701e-05
 18.68 -74.2008 -2.2721e-07 0.000120695 3.73666e-05 2.39711e-05 4.44275e-05 7.62678e-05 -1.43554e-07 -7.4567e-12 -1.43547e-07 -6.96693e-05
 18.684 -74.2007 -2.27226e-07 0.0001207 3.73633e-05 2.39756e-05 4.44303e-05 7.627e-05 -1.43559e-07 -7.45737e-12 -1.43552e-07 -6.96686e-05
 18.688 -74.2005 -2.27242e-07 0.000120705 3.73601e-05 2.398e-05 4.44332e-05 7.62723e-05 -1.43565e-07 -7.45805e-12 -1.43557e-07 -6.96679e-05
 18.692 -74.2004 -2.27259e-07 0.000120711 3.73568e-05 2.39845e-05 4.44361e-05 7.62745e-05 -1.4357e-07 -7.45872e-12 -1.43562e-07 -6.96671e-05
 18.696 -74.2002 -2.27275e-07 0.000120716 3.73535e-05 2.3989e-05 4.44389e-05 7.62768e-05 -1.43575e-07 -7.4594e-12 -1.43567e-07 -6.96664e-05
 18.7 -74.2001 -2.27291e-07 0.000120721 3.73503e-05 2.39935e-05 4.44418e-05 7.62791e-05 -1.4358e-07 -7.46007e-12 -1.43572e-07 -6.96657e-05
 18.704 -74.1999 -2.27307e-07 0.000120726 3.7347e-05 2.3998e-05 4.44447e-05 7.62813e-05 -1.43585e-07 -7.46074e-12 -1.43577e-07 -6.9665e-05
 18.708 -74.1998 -2.27323e-07 0.000120731 3.73437e-05 2.40025e-05 4.44475e-05 7.62836e-05 -1.4359e-07 -7.46142e-12 -1.43582e-07 -6.96642e-05
 18.712 -74.1996 -2.2734e-07 0.000120736 3.73404e-05 2.40069e-05 4.44504e-05 7.62859e-05 -1.43595e-07 -7.46209e-12 -1.43587e-07 -6.96635e-05
 18.716 -74.1995 -2.27356e-07 0.000120741 3.73372e-05 2.40114e-05 4.44533e-05 7.62881e-05 -1.436e-07 -7.46277e-12 -1.43592e-07 -6.96628e-05
 18.72 -74.1993 -2.27372e-07 0.000120747 3.73339e-05 2.40159e-05 4.44561e-05 7.62904e-05 -1.43605e-07 -7.46344e-12 -1.43597e-07 -6.9662e-05
 18.724 -74.1992 -2.27388e-07 0.000120752 3.73306e-05 2.40204e-05 4.4459e-05 7.62927e-05 -1.4361e-07 -7.46411e-12 -1.43602e-07 -6.96613e-05
 18.728 -74.199 -2.27404e-07 0.000120757 3.73274e-05 2.40249e-05 4.44619e-05 7.62949e-05 -1.43615e-07 -7.46479e-12 -1.43607e-07 -6.96606e-05
 18.732 -74.1989 -2.27421e-07 0.000120762 3.73241e-05 2.40293e-05 4.44647e-05 7.62972e-05 -1.4362e-07 -7.46546e-12 -1.43612e-07 -6.96599e-05
 18.736 -74.1987 -2.27437e-07 0.000120767 3.73208e-05 2.40338e-05 4.44676e-05 7.62995e-05 -1.43625e-07 -7.46614e-12 -1.43618e-07 -6.96591e-05
 18.74 -74.1986 -2.27453e-07 0.000120772 3.73175e-05 2.40383e-05 4.44705e-05 7.63017e-05 -1.4363e-07 -7.46681e-12 -1.43623e-07 -6.96584e-05
 18.744 -74.1984 -2.27469e-07 0.000120777 3.73143e-05 2.40428e-05 4.44733e-05 7.6304e-05 -1.43635e-07 -7.46748e-12 -1.43628e-07 -6.96577e-05
 18.748 -74.1983 -2.27485e-07 0.000120782 3.7311e-05 2.40472e-05 4.44762e-05 7.63062e-05 -1.4364e-07 -7.46816e-12 -1.43633e-07 -6.96569e-05
 18.752 -74.1981 -2.27502e-07 0.000120788 3.73077e-05 2.40517e-05 4.44791e-05 7.63085e-05 -1.43645e-07 -7.46883e-12 -1.43638e-07 -6.96562e-05
 18.756 -74.198 -2.27518e-07 0.000120793 3.73045e-05 2.40562e-05 4.44819e-05 7.63108e-05 -1.4365e-07 -7.46951e-12 -1.43643e-07 -6.96555e-05
 18.76 -74.1978 -2.27534e-07 0.000120798 3.73012e-05 2.40607e-05 4.44848e-05 7.6313e-05 -1.43655e-07 -7.47018e-12 -1.43648e-07 -6.96547e-05
 18.764 -74.1977 -2.2755e-07 0.000120803 3.72979e-05 2.40652e-05 4.44877e-05 7.63153e-05 -1.4366e-07 -7.47085e-12 -1.43653e-07 -6.9654e-05
 18.768 -74.1975 -2.27566e-07 0.000120808 3.72946e-05 2.40696e-05 4.44905e-05 7.63176e-05 -1.43665e-07 -7.47153e-12 -1.43658e-07 -6.96533e-05
 18.772 -74.1974 -2.27583e-07 0.000120813 3.72914e-05 2.40741e-05 4.44934e-05 7.63198e-05 -1.4367e-07 -7.4722e-12 -1.43663e-07 -6.96526e-05
 18.776 -74.1972 -2.27599e-07 0.000120818 3.72881e-05 2.40786e-05 4.44963e-05 7.63221e-05 -1.43675e-07 -7.47288e-12 -1.43668e-07 -6.96518e-05
 18.78 -74.1971 -2.27615e-07 0.000120823 3.72848e-05 2.40831e-05 4.44992e-05 7.63243e-05 -1.4368e-07 -7.47355e-12 -1.43673e-07 -6.96511e-05
 18.784 -74.1969 -2.27631e-07 0.000120829 3.72816e-05 2.40875e-05 4.4502e-05 7.63266e-05 -1.43685e-07 -7.47422e-12 -1.43678e-07 -6.96504e-05
 18.788 -74.1968 -2.27648e-07 0.000120834 3.72783e-05 2.4092e-05 4.45049e-05 7.63289e-05 -1.4369e-07 -7.4749e-12 -1.43683e-07 -6.96496e-05
 18.792 -74.1966 -2.27664e-07 0.000120839 3.7275e-05 2.40965e-05 4.45078e-05 7.63311e-05 -1.43695e-07 -7.47557e-12 -1.43688e-07 -6.96489e-05
 18.796 -74.1965 -2.2768e-07 0.000120844 3.72717e-05 2.41009e-05 4.45106e-05 7.63334e-05 -1.43701e-07 -7.47625e-12 -1.43693e-07 -6.96482e-05
 18.8 -74.1963 -2.27696e-07 0.000120849 3.72685e-05 2.41054e-05 4.45135e-05 7.63356e-05 -1.43706e-07 -7.47692e-12 -1.43698e-07 -6.96475e-05
 18.804 -74.1962 -2.27712e-07 0.000120854 3.72652e-05 2.41099e-05 4.45164e-05 7.63379e-05 -1.43711e-07 -7.47759e-12 -1.43703e-07 -6.96467e-05
 18.808 -74.196 -2.27729e-07 0.000120859 3.72619e-05 2.41144e-05 4.45192e-05 7.63402e-05 -1.43716e-07 -7.47827e-12 -1.43708e-07 -6.9646e-05
 18.812 -74.1959 -2.27745e-07 0.000120865 3.72587e-05 2.41188e-05 4.45221e-05 7.63424e-05 -1.43721e-07 -7.47894e-12 -1.43713e-07 -6.96453e-05
 18.816 -74.1957 -2.27761e-07 0.00012087 3.72554e-05 2.41233e-05 4.4525e-05 7.63447e-05 -1.43726e-07 -7.47962e-12 -1.43718e-07 -6.96445e-05
 18.82 -74.1956 -2.27777e-07 0.000120875 3.72521e-05 2.41278e-05 4.45278e-05 7.63469e-05 -1.43731e-07 -7.48029e-12 -1.43723e-07 -6.96438e-05
 18.824 -74.1954 -2.27793e-07 0.00012088 3.72488e-05 2.41322e-05 4.45307e-05 7.63492e-05 -1.43736e-07 -7.48097e-12 -1.43728e-07 -6.96431e-05
 18.828 -74.1953 -2.2781e-07 0.000120885 3.72456e-05 2.41367e-05 4.45336e-05 7.63515e-05 -1.43741e-07 -7.48164e-12 -1.43733e-07 -6.96423e-05
 18.832 -74.1951 -2.27826e-07 0.00012089 3.72423e-05 2.41412e-05 4.45365e-05 7.63537e-05 -1.43746e-07 -7.48231e-12 -1.43738e-07 -6.96416e-05
 18.836 -74.195 -2.27842e-07 0.000120895 3.7239e-05 2.41457e-05 4.45393e-05 7.6356e-05 -1.43751e-07 -7.48299e-12 -1.43743e-07 -6.96409e-05
 18.84 -74.1948 -2.27858e-07 0.0001209 3.72358e-05 2.41501e-05 4.45422e-05 7.63582e-05 -1.43756e-07 -7.48366e-12 -1.43748e-07 -6.96402e-05
 18.844 -74.1947 -2.27874e-07 0.000120906 3.72325e-05 2.41546e-05 4.45451e-05 7.63605e-05 -1.43761e-07 -7.48434e-12 -1.43753e-07 -6.96394e-05
 18.848 -74.1945 -2.27891e-07 0.000120911 3.72292e-05 2.41591e-05 4.45479e-05 7.63628e-05 -1.43766e-07 -7.48501e-12 -1.43758e-07 -6.96387e-05
 18.852 -74.1944 -2.27907e-07 0.000120916 3.72259e-05 2.41635e-05 4.45508e-05 7.6365e-05 -1.43771e-07 -7.48568e-12 -1.43764e-07 -6.9638e-05
 18.856 -74.1943 -2.27923e-07 0.000120921 3.72227e-05 2.4168e-05 4.45537e-05 7.63673e-05 -1.43776e-07 -7.48636e-12 -1.43769e-07 -6.96372e-05
 18.86 -74.1941 -2.27939e-07 0.000120926 3.72194e-05 2.41725e-05 4.45565e-05 7.63695e-05 -1.43781e-07 -7.48703e-12 -1.43774e-07 -6.96365e-05
 18.864 -74.194 -2.27955e-07 0.000120931 3.72161e-05 2.41769e-05 4.45594e-05 7.63718e-05 -1.43786e-07 -7.48771e-12 -1.43779e-07 -6.96358e-05
 18.868 -74.1938 -2.27972e-07 0.000120936 3.72129e-05 2.41814e-05 4.45623e-05 7.63741e-05 -1.43791e-07 -7.48838e-12 -1.43784e-07 -6.9635e-05
 18.872 -74.1937 -2.27988e-07 0.000120941 3.72096e-05 2.41859e-05 4.45652e-05 7.63763e-05 -1.43796e-07 -7.48905e-12 -1.43789e-07 -6.96343e-05
 18.876 -74.1935 -2.28004e-07 0.000120947 3.72063e-05 2.41903e-05 4.4568e-05 7.63786e-05 -1.43801e-07 -7.48973e-12 -1.43794e-07 -6.96336e-05
 18.88 -74.1934 -2.2802e-07 0.000120952 3.72031e-05 2.41948e-05 4.45709e-05 7.63808e-05 -1.43806e-07 -7.4904e-12 -1.43799e-07 -6.96329e-05
 18.884 -74.1932 -2.28036e-07 0.000120957 3.71998e-05 2.41993e-05 4.45738e-05 7.63831e-05 -1.43811e-07 -7.49108e-12 -1.43804e-07 -6.96321e-05
 18.888 -74.1931 -2.28052e-07 0.000120962 3.71965e-05 2.42037e-05 4.45766e-05 7.63854e-05 -1.43816e-07 -7.49175e-12 -1.43809e-07 -6.96314e-05
 18.892 -74.1929 -2.28069e-07 0.000120967 3.71932e-05 2.42082e-05 4.45795e-05 7.63876e-05 -1.43821e-07 -7.49243e-12 -1.43814e-07 -6.96307e-05
 18.896 -74.1928 -2.28085e-07 0.000120972 3.719e-05 2.42126e-05 4.45824e-05 7.63899e-05 -1.43826e-07 -7.4931e-12 -1.43819e-07 -6.96299e-05
 18.9 -74.1926 -2.28101e-07 0.000120977 3.71867e-05 2.42171e-05 4.45853e-05 7.63921e-05 -1.43831e-07 -7.49377e-12 -1.43824e-07 -6.96292e-05
 18.904 -74.1925 -2.28117e-07 0.000120983 3.71834e-05 2.42216e-05 4.45881e-05 7.63944e-05 -1.43836e-07 -7.49445e-12 -1.43829e-07 -6.96285e-05
 18.908 -74.1923 -2.28133e-07 0.000120988 3.71802e-05 2.4226e-05 4.4591e-05 7.63966e-05 -1.43841e-07 -7.49512e-12 -1.43834e-07 -6.96277e-05
 18.912 -74.1922 -2.2815e-07 0.000120993 3.71769e-05 2.42305e-05 4.45939e-05 7.63989e-05 -1.43846e-07 -7.4958e-12 -1.43839e-07 -6.9627e-05
 18.916 -74.192 -2.28166e-07 0.000120998 3.71736e-05 2.4235e-05 4.45967e-05 7.64012e-05 -1.43851e-07 -7.49647e-12 -1.43844e-07 -6.96263e-05
 18.92 -74.1919 -2.28182e-07 0.000121003 3.71704e-05 2.42394e-05 4.45996e-05 7.64034e-05 -1.43857e-07 -7.49714e-12 -1.43849e-07 -6.96256e-05
 18.924 -74.1917 -2.28198e-07 0.000121008 3.71671e-05 2.42439e-05 4.46025e-05 7.64057e-05 -1.43862e-07 -7.49782e-12 -1.43854e-07 -6.96248e-05
 18.928 -74.1916 -2.28214e-07 0.000121013 3.71638e-05 2.42483e-05 4.46054e-05 7.64079e-05 -1.43867e-07 -7.49849e-12 -1.43859e-07 -6.96241e-05
 18.932 -74.1914 -2.28231e-07 0.000121018 3.71605e-05 2.42528e-05 4.46082e-05 7.64102e-05 -1.43872e-07 -7.49917e-12 -1.43864e-07 -6.96234e-05
 18.936 -74.1913 -2.28247e-07 0.000121024 3.71573e-05 2.42573e-05 4.46111e-05 7.64124e-05 -1.43877e-07 -7.49984e-12 -1.43869e-07 -6.96226e-05
 18.94 -74.1911 -2.28263e-07 0.000121029 3.7154e-05 2.42617e-05 4.4614e-05 7.64147e-05 -1.43882e-07 -7.50052e-12 -1.43874e-07 -6.96219e-05
 18.944 -74.191 -2.28279e-07 0.000121034 3.71507e-05 2.42662e-05 4.46168e-05 7.64169e-05 -1.43887e-07 -7.50119e-12 -1.43879e-07 -6.96212e-05
 18.948 -74.1908 -2.28295e-07 0.000121039 3.71475e-05 2.42706e-05 4.46197e-05 7.64192e-05 -1.43892e-07 -7.50186e-12 -1.43884e-07 -6.96204e-05
 18.952 -74.1907 -2.28312e-07 0.000121044 3.71442e-05 2.42751e-05 4.46226e-05 7.64215e-05 -1.43897e-07 -7.50254e-12 -1.43889e-07 -6.96197e-05
 18.956 -74.1905 -2.28328e-07 0.000121049 3.71409e-05 2.42795e-05 4.46255e-05 7.64237e-05 -1.43902e-07 -7.50321e-12 -1.43894e-07 -6.9619e-05
 18.96 -74.1904 -2.28344e-07 0.000121054 3.71377e-05 2.4284e-05 4.46283e-05 7.6426e-05 -1.43907e-07 -7.50389e-12 -1.43899e-07 -6.96183e-05
 18.964 -74.1902 -2.2836e-07 0.000121059 3.71344e-05 2.42885e-05 4.46312e-05 7.64282e-05 -1.43912e-07 -7.50456e-12 -1.43904e-07 -6.96175e-05
 18.968 -74.1901 -2.28376e-07 0.000121065 3.71311e-05 2.42929e-05 4.46341e-05 7.64305e-05 -1.43917e-07 -7.50523e-12 -1.43909e-07 -6.96168e-05
 18.972 -74.1899 -2.28393e-07 0.00012107 3.71278e-05 2.42974e-05 4.46369e-05 7.64327e-05 -1.43922e-07 -7.50591e-12 -1.43914e-07 -6.96161e-05
 18.976 -74.1898 -2.28409e-07 0.000121075 3.71246e-05 2.43018e-05 4.46398e-05 7.6435e-05 -1.43927e-07 -7.50658e-12 -1.43919e-07 -6.96153e-05
 18.98 -74.1896 -2.28425e-07 0.00012108 3.71213e-05 2.43063e-05 4.46427e-05 7.64372e-05 -1.43932e-07 -7.50726e-12 -1.43924e-07 -6.96146e-05
 18.984 -74.1895 -2.28441e-07 0.000121085 3.7118e-05 2.43107e-05 4.46456e-05 7.64395e-05 -1.43937e-07 -7.50793e-12 -1.43929e-07 -6.96139e-05
 18.988 -74.1893 -2.28457e-07 0.00012109 3.71148e-05 2.43152e-05 4.46484e-05 7.64418e-05 -1.43942e-07 -7.50861e-12 -1.43934e-07 -6.96131e-05
 18.992 -74.1892 -2.28473e-07 0.000121095 3.71115e-05 2.43196e-05 4.46513e-05 7.6444e-05 -1.43947e-07 -7.50928e-12 -1.43939e-07 -6.96124e-05
 18.996 -74.189 -2.2849e-07 0.0001211 3.71082e-05 2.43241e-05 4.46542e-05 7.64463e-05 -1.43952e-07 -7.50995e-12 -1.43945e-07 -6.96117e-05
 19 -74.1889 -2.28506e-07 0.000121106 3.7105e-05 2.43286e-05 4.46571e-05 7.64485e-05 -1.43957e-07 -7.51063e-12 -1.4395e-07 -6.9611e-05
 19.004 -74.1888 -2.28522e-07 0.000121111 3.71017e-05 2.4333e-05 4.46599e-05 7.64508e-05 -1.43962e-07 -7.5113e-12 -1.43955e-07 -6.96102e-05
 19.008 -74.1886 -2.28538e-07 0.000121116 3.70984e-05 2.43375e-05 4.46628e-05 7.6453e-05 -1.43967e-07 -7.51198e-12 -1.4396e-07 -6.96095e-05
 19.012 -74.1885 -2.28554e-07 0.000121121 3.70952e-05 2.43419e-05 4.46657e-05 7.64553e-05 -1.43972e-07 -7.51265e-12 -1.43965e-07 -6.96088e-05
 19.016 -74.1883 -2.28571e-07 0.000121126 3.70919e-05 2.43464e-05 4.46685e-05 7.64575e-05 -1.43977e-07 -7.51333e-12 -1.4397e-07 -6.9608e-05
 19.02 -74.1882 -2.28587e-07 0.000121131 3.70886e-05 2.43508e-05 4.46714e-05 7.64598e-05 -1.43982e-07 -7.514e-12 -1.43975e-07 -6.96073e-05
 19.024 -74.188 -2.28603e-07 0.000121136 3.70853e-05 2.43553e-05 4.46743e-05 7.6462e-05 -1.43987e-07 -7.51467e-12 -1.4398e-07 -6.96066e-05
 19.028 -74.1879 -2.28619e-07 0.000121141 3.70821e-05 2.43597e-05 4.46772e-05 7.64643e-05 -1.43992e-07 -7.51535e-12 -1.43985e-07 -6.96058e-05
 19.032 -74.1877 -2.28635e-07 0.000121147 3.70788e-05 2.43642e-05 4.468e-05 7.64665e-05 -1.43997e-07 -7.51602e-12 -1.4399e-07 -6.96051e-05
 19.036 -74.1876 -2.28652e-07 0.000121152 3.70755e-05 2.43686e-05 4.46829e-05 7.64688e-05 -1.44002e-07 -7.5167e-12 -1.43995e-07 -6.96044e-05
 19.04 -74.1874 -2.28668e-07 0.000121157 3.70723e-05 2.43731e-05 4.46858e-05 7.6471e-05 -1.44007e-07 -7.51737e-12 -1.44e-07 -6.96036e-05
 19.044 -74.1873 -2.28684e-07 0.000121162 3.7069e-05 2.43775e-05 4.46887e-05 7.64733e-05 -1.44012e-07 -7.51804e-12 -1.44005e-07 -6.96029e-05
 19.048 -74.1871 -2.287e-07 0.000121167 3.70657e-05 2.4382e-05 4.46915e-05 7.64756e-05 -1.44017e-07 -7.51872e-12 -1.4401e-07 -6.96022e-05
 19.052 -74.187 -2.28716e-07 0.000121172 3.70625e-05 2.43864e-05 4.46944e-05 7.64778e-05 -1.44022e-07 -7.51939e-12 -1.44015e-07 -6.96015e-05
 19.056 -74.1868 -2.28732e-07 0.000121177 3.70592e-05 2.43909e-05 4.46973e-05 7.64801e-05 -1.44027e-07 -7.52007e-12 -1.4402e-07 -6.96007e-05
 19.06 -74.1867 -2.28749e-07 0.000121182 3.70559e-05 2.43953e-05 4.47002e-05 7.64823e-05 -1.44032e-07 -7.52074e-12 -1.44025e-07 -6.96e-05
 19.064 -74.1865 -2.28765e-07 0.000121188 3.70527e-05 2.43997e-05 4.4703e-05 7.64846e-05 -1.44037e-07 -7.52142e-12 -1.4403e-07 -6.95993e-05
 19.068 -74.1864 -2.28781e-07 0.000121193 3.70494e-05 2.44042e-05 4.47059e-05 7.64868e-05 -1.44042e-07 -7.52209e-12 -1.44035e-07 -6.95985e-05
 19.072 -74.1862 -2.28797e-07 0.000121198 3.70461e-05 2.44086e-05 4.47088e-05 7.64891e-05 -1.44047e-07 -7.52276e-12 -1.4404e-07 -6.95978e-05
 19.076 -74.1861 -2.28813e-07 0.000121203 3.70429e-05 2.44131e-05 4.47116e-05 7.64913e-05 -1.44052e-07 -7.52344e-12 -1.44045e-07 -6.95971e-05
 19.08 -74.1859 -2.2883e-07 0.000121208 3.70396e-05 2.44175e-05 4.47145e-05 7.64936e-05 -1.44057e-07 -7.52411e-12 -1.4405e-07 -6.95963e-05
 19.084 -74.1858 -2.28846e-07 0.000121213 3.70363e-05 2.4422e-05 4.47174e-05 7.64958e-05 -1.44063e-07 -7.52479e-12 -1.44055e-07 -6.95956e-05
 19.088 -74.1856 -2.28862e-07 0.000121218 3.70331e-05 2.44264e-05 4.47203e-05 7.64981e-05 -1.44068e-07 -7.52546e-12 -1.4406e-07 -6.95949e-05
 19.092 -74.1855 -2.28878e-07 0.000121223 3.70298e-05 2.44309e-05 4.47231e-05 7.65003e-05 -1.44073e-07 -7.52614e-12 -1.44065e-07 -6.95941e-05
 19.096 -74.1853 -2.28894e-07 0.000121229 3.70265e-05 2.44353e-05 4.4726e-05 7.65026e-05 -1.44078e-07 -7.52681e-12 -1.4407e-07 -6.95934e-05
 19.1 -74.1852 -2.2891e-07 0.000121234 3.70232e-05 2.44397e-05 4.47289e-05 7.65048e-05 -1.44083e-07 -7.52748e-12 -1.44075e-07 -6.95927e-05
 19.104 -74.185 -2.28927e-07 0.000121239 3.702e-05 2.44442e-05 4.47318e-05 7.65071e-05 -1.44088e-07 -7.52816e-12 -1.4408e-07 -6.9592e-05
 19.108 -74.1849 -2.28943e-07 0.000121244 3.70167e-05 2.44486e-05 4.47346e-05 7.65093e-05 -1.44093e-07 -7.52883e-12 -1.44085e-07 -6.95912e-05
 19.112 -74.1847 -2.28959e-07 0.000121249 3.70134e-05 2.44531e-05 4.47375e-05 7.65116e-05 -1.44098e-07 -7.52951e-12 -1.4409e-07 -6.95905e-05
 19.116 -74.1846 -2.28975e-07 0.000121254 3.70102e-05 2.44575e-05 4.47404e-05 7.65138e-05 -1.44103e-07 -7.53018e-12 -1.44095e-07 -6.95898e-05
 19.12 -74.1845 -2.28991e-07 0.000121259 3.70069e-05 2.4462e-05 4.47433e-05 7.65161e-05 -1.44108e-07 -7.53086e-12 -1.441e-07 -6.9589e-05
 19.124 -74.1843 -2.29008e-07 0.000121264 3.70036e-05 2.44664e-05 4.47461e-05 7.65183e-05 -1.44113e-07 -7.53153e-12 -1.44105e-07 -6.95883e-05
 19.128 -74.1842 -2.29024e-07 0.00012127 3.70004e-05 2.44708e-05 4.4749e-05 7.65206e-05 -1.44118e-07 -7.5322e-12 -1.4411e-07 -6.95876e-05
 19.132 -74.184 -2.2904e-07 0.000121275 3.69971e-05 2.44753e-05 4.47519e-05 7.65228e-05 -1.44123e-07 -7.53288e-12 -1.44115e-07 -6.95868e-05
 19.136 -74.1839 -2.29056e-07 0.00012128 3.69938e-05 2.44797e-05 4.47548e-05 7.65251e-05 -1.44128e-07 -7.53355e-12 -1.4412e-07 -6.95861e-05
 19.14 -74.1837 -2.29072e-07 0.000121285 3.69906e-05 2.44842e-05 4.47576e-05 7.65273e-05 -1.44133e-07 -7.53423e-12 -1.44125e-07 -6.95854e-05
 19.144 -74.1836 -2.29088e-07 0.00012129 3.69873e-05 2.44886e-05 4.47605e-05 7.65296e-05 -1.44138e-07 -7.5349e-12 -1.4413e-07 -6.95846e-05
 19.148 -74.1834 -2.29105e-07 0.000121295 3.6984e-05 2.4493e-05 4.47634e-05 7.65318e-05 -1.44143e-07 -7.53558e-12 -1.44135e-07 -6.95839e-05
 19.152 -74.1833 -2.29121e-07 0.0001213 3.69808e-05 2.44975e-05 4.47663e-05 7.65341e-05 -1.44148e-07 -7.53625e-12 -1.4414e-07 -6.95832e-05
 19.156 -74.1831 -2.29137e-07 0.000121305 3.69775e-05 2.45019e-05 4.47691e-05 7.65363e-05 -1.44153e-07 -7.53692e-12 -1.44145e-07 -6.95825e-05
 19.16 -74.183 -2.29153e-07 0.000121311 3.69742e-05 2.45064e-05 4.4772e-05 7.65386e-05 -1.44158e-07 -7.5376e-12 -1.4415e-07 -6.95817e-05
 19.164 -74.1828 -2.29169e-07 0.000121316 3.6971e-05 2.45108e-05 4.47749e-05 7.65408e-05 -1.44163e-07 -7.53827e-12 -1.44155e-07 -6.9581e-05
 19.168 -74.1827 -2.29185e-07 0.000121321 3.69677e-05 2.45152e-05 4.47778e-05 7.65431e-05 -1.44168e-07 -7.53895e-12 -1.4416e-07 -6.95803e-05
 19.172 -74.1825 -2.29202e-07 0.000121326 3.69644e-05 2.45197e-05 4.47806e-05 7.65453e-05 -1.44173e-07 -7.53962e-12 -1.44165e-07 -6.95795e-05
 19.176 -74.1824 -2.29218e-07 0.000121331 3.69612e-05 2.45241e-05 4.47835e-05 7.65475e-05 -1.44178e-07 -7.5403e-12 -1.4417e-07 -6.95788e-05
 19.18 -74.1822 -2.29234e-07 0.000121336 3.69579e-05 2.45285e-05 4.47864e-05 7.65498e-05 -1.44183e-07 -7.54097e-12 -1.44175e-07 -6.95781e-05
 19.184 -74.1821 -2.2925e-07 0.000121341 3.69546e-05 2.4533e-05 4.47893e-05 7.6552e-05 -1.44188e-07 -7.54164e-12 -1.4418e-07 -6.95773e-05
 19.188 -74.1819 -2.29266e-07 0.000121346 3.69514e-05 2.45374e-05 4.47922e-05 7.65543e-05 -1.44193e-07 -7.54232e-12 -1.44185e-07 -6.95766e-05
 19.192 -74.1818 -2.29283e-07 0.000121352 3.69481e-05 2.45418e-05 4.4795e-05 7.65565e-05 -1.44198e-07 -7.54299e-12 -1.4419e-07 -6.95759e-05
 19.196 -74.1816 -2.29299e-07 0.000121357 3.69448e-05 2.45463e-05 4.47979e-05 7.65588e-05 -1.44203e-07 -7.54367e-12 -1.44195e-07 -6.95751e-05
 19.2 -74.1815 -2.29315e-07 0.000121362 3.69416e-05 2.45507e-05 4.48008e-05 7.6561e-05 -1.44208e-07 -7.54434e-12 -1.442e-07 -6.95744e-05
 19.204 -74.1813 -2.29331e-07 0.000121367 3.69383e-05 2.45551e-05 4.48037e-05 7.65633e-05 -1.44213e-07 -7.54502e-12 -1.44205e-07 -6.95737e-05
 19.208 -74.1812 -2.29347e-07 0.000121372 3.6935e-05 2.45596e-05 4.48065e-05 7.65655e-05 -1.44218e-07 -7.54569e-12 -1.4421e-07 -6.9573e-05
 19.212 -74.1811 -2.29363e-07 0.000121377 3.69318e-05 2.4564e-05 4.48094e-05 7.65678e-05 -1.44223e-07 -7.54636e-12 -1.44216e-07 -6.95722e-05
 19.216 -74.1809 -2.2938e-07 0.000121382 3.69285e-05 2.45684e-05 4.48123e-05 7.657e-05 -1.44228e-07 -7.54704e-12 -1.44221e-07 -6.95715e-05
 19.22 -74.1808 -2.29396e-07 0.000121387 3.69252e-05 2.45729e-05 4.48152e-05 7.65723e-05 -1.44233e-07 -7.54771e-12 -1.44226e-07 -6.95708e-05
